SEC_TERM,COURSE_SECTIONS_ID,SEC_STATUS,SEC_COMMENTS,SEC_PRINTED_COMMENTS,Start Date,Start Month,Start Day,Start Year,SEC_START_DATE,End Date,End Month,End Day,End Year,SEC_END_DATE,SEC_SUBJECT,SEC_COURSE_NO,SEC_NO,SEC_SHORT_TITLE,SEC_MIN_CRED,Military Start,CSM_START_TIME,Military End,CSM_END_TIME,CSM_MONDAY,CSM_TUESDAY,CSM_WEDNESDAY,CSM_THURSDAY,CSM_FRIDAY,CSM_SATURDAY,CSM_SUNDAY,CSM_BLDG,CSM_ROOM,CSM_INSTR_METHOD,SEC_FACULTY_INFO,STUDENTS_AND_RESERVED_SEATS,SEC_CAPACITY,SEC_SCHED_CAPACITY,WAITLIST,XL_CAPACITY,XL_WAITLIST_MAX,CHARGE_AMT_1,CHARGE_AMT_2,CHARGE_AMT_3,AR_CODE_2,AR_CODE_3,sect_AW,sect_FAR,sect_HIS,sect_LIT,sect_CEA,sect_CL,sect_CD,sect_ER,sect_PHL,sect_THE,sect_FYC,sect_GD,sect_ILC,sect_IW,sect_ND,sect_NS,sect_OC,sect_PR,sect_QA,sect_SL,sect_SS,sect_WI,sect_PS,PREREQ,SEC_FACULTY_CONSENT_FLAG,SEC_PETITION_REQD_FLAG,SEC_HIDE_IN_CATALOG,CSM_START_DATE,CSM_END_DATE,NEEDS_BUILD,SEC_OVERRIDE_CRS_REQS_FLAG,SEC_OVR_PREREG_START_DATE,SEC_OVR_ADD_START_DATE,SEC_OVR_DROP_GR_REQD_DATE,SEC_OVR_DROP_END_DATE,SEC_ACAD_LEVEL,SEC_NO_WEEKS,SEC_XLIST,SEC_GRADE_SCHEME,SEC_CRED_TYPE,SEC_REG_RETAKE_POLICY,SEC_BILLING_CRED,SEC_BILLING_METHOD,SEC_BILLING_PERIOD_TYPE,SEC_MIN_ENROLL,SEC_ONLY_PASS_NOPASS_FLAG,SEC_ALLOW_PASS_NOPASS_FLAG,SEC_ALLOW_AUDIT_FLAG,SEC_ALLOW_WAITLIST_FLAG,SEC_WAITLIST_MAX,SEC_WAITLIST_NO_DAYS,SEC_CLOSE_WAITLIST_FLAG,CSM_ROOM_SCHED_TERM,SEC_SYNONYM,SEC_COURSE,SEC_NAME,,,SEC_MEETING_INFO,,SEC_FIRST_MEETING_DATE,SEC_LAST_MEETING_DATE,Name
2024SP,20394,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,PHYS,206L,A,Physics Using Calculus II Lab,0.00000,15:00:00,3:00PM,16:50:00,4:50PM,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,SIMP,121,LAB,A. Szpilka,4,24,24,,,,25.00,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,,NGRD,R2,0.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19560,1989,PHYS-206L-A,,,"01/17/2024-05/09/2024 Lab Wednesday 03:00PM - 04:50PM, Simperman Hall, Room 121",,Jan 17 2024,May  8 2024,SIMP 121
2024SP,20414,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,BI,281L,B,Genetics Lab,1.00000,15:00:00,3:00PM,17:45:00,5:45PM,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,SIMP,220,LAB,A. Beck,16,24,24,,,,60.00,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,IW,-,-,-,-,-,-,-,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,1.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19580,1584,BI-281L-B,,,"01/17/2024-05/08/2024 Lab Wednesday 03:00PM - 05:45PM, Simperman Hall, Room 220",,Jan 17 2024,May  8 2024,SIMP 220
2024SP,20206,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,NU,427,A,Comprehensive Nursing Review,3.50000,15:45:00,3:45PM,17:00:00,5:00PM,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,SIMP,331,LEC,M. Brosnan,27,27,27,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.50000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19372,1647,NU-427-A,,,"01/17/2024-05/09/2024 Lecture Wednesday 03:45PM - 05:00PM, Simperman Hall, Room 331 (more)...",,Jan 17 2024,May  9 2024,SIMP 331
2024SP,20440,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,CH,102L,B,General Chemistry II Lab,1.00000,15:45:00,3:45PM,18:30:00,6:30PM,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FSCT,111,LAB,D. Hitt,32,31,40,,,,70.00,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,1.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19606,2311,CH-102L-B,,,"01/17/2024-05/08/2024 Lab Wednesday 03:45PM - 06:30PM, Fortin Science Center, Room 111",,Jan 17 2024,May  8 2024,FSCT 111
2024SP,20732,C,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ANZ,389,A,Senior Seminar Anthrozoology,1.00000,16:00:00,4:00PM,16:50:00,4:50PM,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,LEC,M. Demello,0,10,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,UL,,T,T,4,N,Y,Y,Y,,3,Y,,19883,1901,ANZ-389-A,,,"01/17/2024-05/09/2024 Lecture Wednesday 04:00PM - 04:50PM, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20817,A,"The class will offer graduating seniors the opportunity toýexplore contemporary issues in theýfield of Anthrozoology through small group discussions. Studentsýwill learn to link theýtheoretical concepts that they have learned throughout theýcurriculum with the practicalýapplication of those concepts. The course will cover topics inýthe field that are new, exciting,ýand/or of particular relevance.ýThis seminar will carry one unit credit, students are gradedýP/NP, and the class will meet for 1ýhour per week.",,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ANZ,489,A,Special Topic,1.00000,16:00:00,4:00PM,16:50:00,4:50PM,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,PCCC,101,LEC,M. Demello,4,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,UL,1.00000,T,T,4,N,Y,Y,Y,10,3,Y,,19962,1981,ANZ-489-A,,,"01/17/2024-05/08/2024 Lecture Wednesday 04:00PM - 04:50PM, Perkins Call Canine Center, Room 101",,Jan 17 2024,May  8 2024,PCCC 101
2024SP,20127,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ED,405,A,Education Seminar,2.00000,16:00:00,4:00PM,17:40:00,5:40PM,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,OCON,119,SEM,"J. Helbling, K. Dummer",9,15,15,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,2.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19293,128,ED-405-A,,,"01/17/2024-05/08/2024 Seminar Wednesday 04:00PM - 05:40PM, O'Connell Hall, Room 119",,Jan 17 2024,May  8 2024,OCON 119
2024SP,20251,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,MUS,132,A,Pep Band,0.00000,18:00:00,6:00PM,20:00:00,8:00PM,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,GUAD,001,LEC,R. Kagerer,3,50,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,,NGRD,UL,0.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19417,458,MUS-132-A,,,"01/17/2024-05/08/2024 Lecture Wednesday 06:00PM - 08:00PM, Guadalupe Hall, Room 001",,Jan 17 2024,May  8 2024,GUAD 001
2024SP,20473,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ENWR,305,A,Workplace Writing (WI),3.00000,18:00:00,6:00PM,20:30:00,8:30PM,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,OCON,101,LEC,P. Spencer,35,28,28,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,IW,-,-,-,-,-,-,-,WI,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,N,Y,Y,10,3,Y,2024SP,19639,390,ENWR-305-A,,,"01/17/2024-05/08/2024 Lecture Wednesday 06:00PM - 08:30PM, O'Connell Hall, Room 101",,Jan 17 2024,May  8 2024,OCON 101
2024SP,20296,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,BA,308,A,Human Resource Management,3.00000,18:00:00,6:00PM,21:00:00,9:00PM,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,SIMP,314,LEC,R. McMahon,16,30,30,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19462,2432,BA-308-A,,,"01/17/2024-05/09/2024 Lecture Wednesday 06:00PM - 09:00PM, Simperman Hall, Room 314",,Jan 17 2024,May  8 2024,SIMP 314
2024SP,20349,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,CS,421,A,Cyber Security,4.00000,18:00:00,6:00PM,21:00:00,9:00PM,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,SIMP,120,LEC,"D. Burke, T. Wendt",4,16,16,,,,50.00,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,4.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19515,664,CS-421-A,,,"01/17/2024-05/08/2024 Lecture Wednesday 06:00PM - 09:00PM, Simperman Hall, Room 120",,Jan 17 2024,May  8 2024,SIMP 120
2024SP,20679,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,HI,214,A,20th Century Europe,3.00000,18:00:00,6:00PM,21:00:00,9:00PM,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,OCON,106,LEC,D. Pavlakis,11,30,30,,,,,,,,,-,-,HIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,,19836,1152,HI-214-A,,,"01/17/2024-05/08/2024 Lecture Wednesday 06:00PM - 09:00PM, O'Connell Hall, Room 106",,Jan 17 2024,May  8 2024,OCON 106
2024SP,20537,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,PSY,314,A,Cognitive Psychology,3.00000,18:00:00,6:00PM,21:00:00,9:00PM,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,OCON,102,LEC,"R. Connell, J. Nolen",19,22,22,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,Y,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19700,1830,PSY-314-A,,,"01/17/2024-05/08/2024 Lecture Wednesday 06:00PM - 09:00PM, O'Connell Hall, Room 102",,Jan 17 2024,May  8 2024,OCON 102
2024SP,20590,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,SO,262,A,"Alchlsm, Drug Abuse, Dependent",3.00000,18:00:00,6:00PM,21:00:00,9:00PM,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,STCH,018,LEC,H. Mook,17,20,20,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SS,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,,19753,701,SO-262-A,,,"01/17/2024-05/08/2024 Lecture Wednesday 06:00PM - 09:00PM, St. Charles Hall, Room 018",,Jan 17 2024,May  8 2024,STCH 018
2024SP,20563,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,HNR,350,A,Restoration & Enlightment Thgt,3.00000,18:30:00,6:30PM,21:00:00,9:00PM,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,STCH,140,LEC,A. Street,12,20,20,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,PR,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19726,229,HNR-350-A,,,"01/17/2024-05/08/2024 Lecture Wednesday 06:30PM - 09:00PM, St. Charles Hall, Room 140",,Jan 17 2024,May  8 2024,STCH 140
2024SP,20185,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-03-10,03,10,2024,Mar 10 2024,ACNU,307,A,Evd-Based Practice Rsrch,3.00000,9:00:00,9:00AM,11:50:00,11:50AM,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,SIMP,407,LEC,M. Lewis,9,10,10,,,,,,,,,AW,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,Mar 10 2024,Current or Needs Rebuild,N,Nov  5 2023,Jan 17 2024,Jan 25 2024,Mar  7 2024,UG,8,,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19351,2604,ACNU-307-A,,,"01/17/2024-03/10/2024 Lecture Tuesday 09:00AM - 11:50AM, Simperman Hall, Room 407 (more)...",,Jan 18 2024,Mar  7 2024,SIMP 407
2024SP,20446,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,CH,205L,A,Quantitative Analysis Lab,0.00000,8:00:00,8:00AM,12:00:00,12:00PM,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FSCT,213,LAB,K. Strode,11,12,16,,,,70.00,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,,NGRD,R2,0.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19612,1851,CH-205L-A,,,"01/17/2024-05/09/2024 Lab Tuesday 08:00AM - 12:00PM, Fortin Science Center, Room 213",,Jan 23 2024,May  7 2024,FSCT 213
2024SP,20450,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,CH,302L,A,Organic Chemistry II Lab,1.00000,8:30:00,8:30AM,12:00:00,12:00PM,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FSCT,212,LAB,C. Pharr,16,16,16,,,,70.00,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,1.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19616,1633,CH-302L-A,,,"01/23/2024-05/07/2024 Lab Tuesday 08:30AM - 12:00PM, Fortin Science Center, Room 212",,Jan 23 2024,May  7 2024,FSCT 212
2024SP,20195,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,NU,304L,A,Nursing Skills Lab,0.00000,9:00:00,9:00AM,14:50:00,11:50AM,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,SIMP,403,LAB,J. Johnson,10,10,10,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,,NGRD,R2,0.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19361,1644,NU-304L-A,,,"01/23/2024-05/07/2024 Lab Tuesday 09:00AM - 11:50AM, Simperman Hall, Room 403",,Jan 23 2024,May  7 2024,SIMP 403
2024SP,20782,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,BI,307L,A,Animal Physiology Lab,1.00000,9:15:00,9:15AM,12:15:00,12:15PM,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,SIMP,316,LAB,B. Sheafor,12,16,,,,,60.00,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,1.00000,T,T,4,N,Y,Y,Y,10,3,Y,,19929,2143,BI-307L-A,,,"01/23/2024-05/07/2024 Lab Tuesday 09:15AM - 12:15PM, Simperman Hall, Room 316",,Jan 23 2024,May  7 2024,SIMP 316
2024SP,20420,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,BI,311L,A,Ecology Lab,1.00000,9:15:00,9:15AM,12:15:00,12:15PM,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,SIMP,214,LAB,T. Almquist,6,24,24,,,,60.00,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,1.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19586,1695,BI-311L-A,,,"01/23/2024-05/07/2024 Lab Tuesday 09:15AM - 12:15PM, Simperman Hall, Room 214",,Jan 23 2024,May  7 2024,SIMP 214
2024SP,20408,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,BI,202L,A,Intro to Human A & P II Lab,0.00000,9:30:00,9:30AM,12:00:00,12:00PM,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,SIMP,400,LAB,E. Sheafor,10,20,20,,,,50.00,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,,NGRD,R2,0.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19574,1581,BI-202L-A,,,"01/17/2024-05/09/2024 Lab Tuesday 09:30AM - 12:00PM, Simperman Hall, Room 400",,Jan 23 2024,May  7 2024,SIMP 400
2024SP,20402,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,BI,131,A,Cellular & Molecular BI Lab,1.00000,9:30:00,9:30AM,12:15:00,12:15PM,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,SIMP,320,LAB,C. Goemann,23,48,48,,,,60.00,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NS,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,1.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19568,2499,BI-131-A,,,"01/17/2024-05/09/2024 Lab Tuesday 09:30AM - 12:15PM, Simperman Hall, Room 320 (more)...",,Jan 23 2024,May  7 2024,SIMP 320
2024SP,20413,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,BI,281L,A,Genetics Lab,1.00000,9:30:00,9:30AM,12:15:00,12:15PM,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,SIMP,220,LAB,A. Beck,24,24,24,,,,60.00,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,IW,-,-,-,-,-,-,-,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,1.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19579,1584,BI-281L-A,,,"01/23/2024-05/07/2024 Lab Tuesday 09:30AM - 12:15PM, Simperman Hall, Room 220",,Jan 23 2024,May  7 2024,SIMP 220
2024SP,20402,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,BI,131,A,Cellular & Molecular BI Lab,,9:30:00,9:30AM,12:30:00,12:30PM,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,SIMP,321,LAB2,C. Goemann,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NS,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19568,2499,BI-131-A,,,"01/17/2024-05/09/2024 Lab Tuesday 09:30AM - 12:15PM, Simperman Hall, Room 320 (more)...",,Jan 23 2024,May  7 2024,SIMP 321
2024SP,20196,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,NU,304L,B,Nursing Skills Lab,0.00000,14:00:00,2:00PM,16:50:00,4:50PM,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,SIMP,403,LAB,J. Johnson,10,10,10,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,,NGRD,R2,0.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19362,1644,NU-304L-B,,,"01/23/2024-05/07/2024 Lab Tuesday 02:00PM - 04:50PM, Simperman Hall, Room 403",,Jan 23 2024,May  7 2024,SIMP 403
2024SP,20783,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,BI,307L,B,Animal Physiology Lab,1.00000,14:00:00,2:00PM,17:00:00,5:00PM,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,SIMP,316,LAB,B. Sheafor,6,16,,,,,60.00,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,1.00000,T,T,4,N,Y,Y,Y,10,3,Y,,19930,2143,BI-307L-B,,,"01/23/2024-05/07/2024 Lab Tuesday 02:00PM - 05:00PM, Simperman Hall, Room 316",,Jan 23 2024,May  7 2024,SIMP 316
2024SP,20451,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,CH,302L,B,Organic Chemistry II Lab,1.00000,14:00:00,2:00PM,17:30:00,5:30PM,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FSCT,212,LAB,C. Pharr,18,18,16,,,,70.00,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,1.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19617,1633,CH-302L-B,,,"01/23/2024-05/07/2024 Lab Tuesday 02:00PM - 05:30PM, Fortin Science Center, Room 212",,Jan 23 2024,May  7 2024,FSCT 212
2024SP,20291,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,BA,178,A,Entrepreneurship Lectures,1.00000,14:15:00,2:15PM,15:30:00,3:30PM,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,SIMP,314,HYBRD,A. Ryerson,17,20,20,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,UL,1.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19457,2308,BA-178-A,,,"01/23/2024-05/07/2024 Hybrid (Remote & In-Person) Tuesday 02:15PM - 03:30PM, Simperman Hall, Room 314",,Jan 23 2024,May  7 2024,SIMP 314
2024SP,20305,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,BA,378,A,Entrepreneurship Practicum,3.00000,14:15:00,2:15PM,15:30:00,3:30PM,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,SIMP,314,HYBRD,A. Ryerson,3,20,20,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,Y,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,Y,Y,N,,,Y,2024SP,19471,2307,BA-378-A,,,"01/23/2024-05/07/2024 Hybrid (Remote & In-Person) Tuesday 02:15PM - 03:30PM, Simperman Hall, Room 314",,Jan 23 2024,May  7 2024,SIMP 314
2024SP,20391,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,PHYS,202L,B,Physics II Lab,0.00000,14:15:00,2:15PM,16:05:00,4:05PM,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,SIMP,121,LAB,M. Keeffe,8,24,24,,,,25.00,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,,NGRD,R2,0.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19557,1850,PHYS-202L-B,,,"01/17/2024-05/09/2024 Lab Tuesday 02:15PM - 04:05PM, Simperman Hall, Room 121",,Jan 23 2024,May  7 2024,SIMP 121
